Product_ID,Barcode,Product_Name,Price,Weight_kg,Category,Sub_Category,Aisle_No,Partition_No,Shelf_No,Position_Tag,Side,Stock_Quantity,Reorder_Level
PROD00543,890100543,Daawat Basmati Rice 500g,232,0.5,Grains,Rice,11,111,111.1,P111,Left,20,5
PROD00544,890100544,Elite Swiss Roll 500g,367,0.5,Bakery,Cakes,11,111,111.1,P111,Left,37,5
PROD00545,890100545,Haldiram's Cashews 500g,414,0.5,Snacks,Nuts,11,111,111.1,P111,Left,91,5
PROD00546,890100546,Origami Paper Plates 500g,93,0.5,Household,Disposables,11,111,111.1,P111,Left,64,5
PROD00547,890100547,Ezee Garbage Bags 500g,348,0.5,Household,Disposables,11,111,111.1,P111,Left,63,5
PROD00548,890100548,Bambino Fusilli 500g,368,0.5,Grains,Pasta,11,111,111.1,P111,Left,59,5
PROD00549,890100549,Pillsbury Maida 500g,177,0.5,Grains,Flour,11,111,111.1,P111,Left,16,5
PROD00550,890100550,Nutraj Walnuts 500g,134,0.5,Snacks,Nuts,12,112,112.1,P112,Left,78,5
PROD00551,890100551,Pillsbury Fruit Cake 500g,353,0.5,Bakery,Cakes,12,112,112.1,P112,Left,30,5
PROD00552,890100552,Monginis Fruit Cake 500g,97,0.5,Bakery,Cakes,12,112,112.1,P112,Left,15,5
PROD00553,890100553,Unibic Digestive 500g,296,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,43,5
PROD00554,890100554,Monginis Croissant 500g,92,0.5,Bakery,Cakes,12,112,112.1,P112,Left,60,5
PROD00555,890100555,Nestle Soy Milk 500ml,395,0.5,Dairy,Milk,12,112,112.1,P112,Left,59,5
PROD00556,890100556,Harvest Gold Sourdough 500g,465,0.5,Bakery,Bread,12,112,112.1,P112,Left,79,5
PROD00557,890100557,Go Mozzarella 500g,154,0.5,Dairy,Cheese,12,112,112.1,P112,Left,15,5
PROD00558,890100558,Amul Fruit Yogurt 500ml,445,0.5,Dairy,Yogurt,12,112,112.1,P112,Left,95,5
PROD00559,890100559,Monginis Chocolate Muffin 500g,59,0.5,Bakery,Cakes,12,112,112.1,P112,Left,32,5
PROD00560,890100560,Maggi Penne 500g,450,0.5,Grains,Pasta,12,112,112.1,P112,Left,33,5
PROD00561,890100561,Amul Cheese Slices 500g,190,0.5,Dairy,Cheese,12,112,112.1,P112,Left,94,5
PROD00562,890100562,Dettol Shower Gel 500g,322,0.5,Personal Care,Soap,12,112,112.1,P112,Left,14,5
PROD00563,890100563,Tresemme Hair Oil 500ml,51,0.5,Personal Care,Hair,12,112,112.1,P112,Left,92,5
PROD00564,890100564,Daawat Sona Masoori 500g,94,0.5,Grains,Rice,12,112,112.1,P112,Left,63,5
PROD00565,890100565,Britannia Sourdough 500g,134,0.5,Bakery,Bread,12,112,112.1,P112,Left,93,5
PROD00566,890100566,7Up Club Soda 500ml,243,0.5,Beverages,Soda,12,112,112.1,P112,Left,78,5
PROD00567,890100567,Pillsbury Bun 500g,386,0.5,Bakery,Cakes,12,112,112.1,P112,Left,78,5
PROD00568,890100568,Britannia Paneer 500g,92,0.5,Dairy,Cheese,12,112,112.1,P112,Left,29,5
PROD00569,890100569,Cinthol Body Wash 500g,372,0.5,Personal Care,Soap,12,112,112.1,P112,Left,41,5
PROD00570,890100570,Harvest Gold White Bread 500g,35,0.5,Bakery,Bread,12,112,112.1,P112,Left,87,5
PROD00571,890100571,Vim Floor Cleaner 500ml,100,0.5,Household,Cleaning,12,112,112.1,P112,Left,82,5
PROD00572,890100572,Bingo Cheese Balls 500g,221,0.5,Snacks,Chips,12,112,112.1,P112,Left,63,5
PROD00573,890100573,Selpak Kitchen Towel 500g,188,0.5,Household,Paper,12,112,112.1,P112,Left,35,5
PROD00574,890100574,Monginis Chocolate Muffin 500g,460,0.5,Bakery,Cakes,12,112,112.1,P112,Left,46,5
PROD00575,890100575,Bambino Penne 500g,484,0.5,Grains,Pasta,12,112,112.1,P112,Left,97,5
PROD00576,890100576,Britannia Cupcake 500g,485,0.5,Bakery,Cakes,12,112,112.1,P112,Left,18,5
PROD00577,890100577,Amul Slim Milk 500ml,135,0.5,Dairy,Milk,12,112,112.1,P112,Left,70,5
PROD00578,890100578,Parekh Aluminium Foil 500g,433,0.5,Household,Disposables,12,112,112.1,P112,Left,45,5
PROD00579,890100579,Maggi Penne 500g,262,0.5,Grains,Pasta,12,112,112.1,P112,Left,93,5
PROD00580,890100580,Bingo Nachos 500g,457,0.5,Snacks,Chips,12,112,112.1,P112,Left,57,5
PROD00581,890100581,Nescafe Instant Coffee 500g,495,0.5,Beverages,Coffee,12,112,112.1,P112,Left,67,5
PROD00582,890100582,Nutraj Walnuts 500g,434,0.5,Snacks,Nuts,12,112,112.1,P112,Left,78,5
PROD00583,890100583,Head & Shoulders Shampoo 500ml,429,0.5,Personal Care,Hair,12,112,112.1,P112,Left,64,5
PROD00584,890100584,Daawat Brown Rice 500g,330,0.5,Grains,Rice,12,112,112.1,P112,Left,84,5
PROD00585,890100585,Fortune Rava 500g,149,0.5,Grains,Flour,12,112,112.1,P112,Left,32,5
PROD00586,890100586,Sunfeast Cookies 500g,72,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,60,5
PROD00587,890100587,Amul Mozzarella 500g,152,0.5,Dairy,Cheese,12,112,112.1,P112,Left,100,5
PROD00588,890100588,Raw Pressery Orange Juice 500ml,267,0.5,Beverages,Juice,12,112,112.1,P112,Left,19,5
PROD00589,890100589,Clinic Plus Conditioner 500ml,351,0.5,Personal Care,Hair,12,112,112.1,P112,Left,11,5
PROD00590,890100590,Parle Nice 500g,84,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,10,5
PROD00591,890100591,Unibic Bourbon 500g,44,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,76,5
PROD00592,890100592,Nandini Full Cream Milk 500ml,415,0.5,Dairy,Milk,12,112,112.1,P112,Left,60,5
PROD00593,890100593,Ponds Cream 500ml,118,0.5,Personal Care,Skin,12,112,112.1,P112,Left,89,5
PROD00594,890100594,Oral-B Mouthwash 500g,417,0.5,Personal Care,Oral,12,112,112.1,P112,Left,15,5
PROD00595,890100595,Milky Mist Lassi 500ml,64,0.5,Dairy,Yogurt,12,112,112.1,P112,Left,13,5
PROD00596,890100596,Dark Fantasy Cream Cracker 500g,134,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,68,5
PROD00597,890100597,Parle Bourbon 500g,79,0.5,Snacks,Biscuits,12,112,112.1,P112,Left,24,5
PROD00598,890100598,Red Label Black Tea 500g,158,0.5,Beverages,Tea,12,112,112.1,P112,Left,23,5
PROD00599,890100599,Mother Dairy Cheese Spread 500g,377,0.5,Dairy,Cheese,12,112,112.1,P112,Left,61,5
PROD00600,890100600,Maggi Fusilli 500g,146,0.5,Grains,Pasta,13,113,113.1,P113,Left,69,5
PROD00601,890100601,Pepsi Orange Soda 500ml,209,0.5,Beverages,Soda,13,113,113.1,P113,Left,16,5
PROD00602,890100602,Parle Bourbon 500g,161,0.5,Snacks,Biscuits,13,113,113.1,P113,Left,53,5
PROD00603,890100603,Dove Body Wash 500g,312,0.5,Personal Care,Soap,13,113,113.1,P113,Left,48,5
PROD00604,890100604,Sunfeast Spaghetti 500g,90,0.5,Grains,Pasta,13,113,113.1,P113,Left,86,5
PROD00605,890100605,Premier Toilet Roll 500g,283,0.5,Household,Paper,13,113,113.1,P113,Left,37,5
PROD00606,890100606,Parekh Garbage Bags 500g,449,0.5,Household,Disposables,13,113,113.1,P113,Left,80,5
PROD00607,890100607,Ezee Paper Cups 500g,160,0.5,Household,Disposables,13,113,113.1,P113,Left,39,5
PROD00608,890100608,Wagh Bakri Green Tea 500g,310,0.5,Beverages,Tea,13,113,113.1,P113,Left,56,5
PROD00609,890100609,Nutraj Pistachios 500g,131,0.5,Snacks,Nuts,13,113,113.1,P113,Left,68,5
PROD00610,890100610,Kohinoor Brown Rice 500g,219,0.5,Grains,Rice,13,113,113.1,P113,Left,67,5
PROD00611,890100611,Origami Paper Cups 500g,84,0.5,Household,Disposables,13,113,113.1,P113,Left,43,5
PROD00612,890100612,Fiama Bathing Bar 500g,381,0.5,Personal Care,Soap,13,113,113.1,P113,Left,32,5
PROD00613,890100613,Go Cheese Block 500g,271,0.5,Dairy,Cheese,13,113,113.1,P113,Left,80,5
PROD00614,890100614,Nature Fresh Rava 500g,457,0.5,Grains,Flour,13,113,113.1,P113,Left,23,5
PROD00615,890100615,Tata Sampann Almonds 500g,201,0.5,Snacks,Nuts,13,113,113.1,P113,Left,57,5
PROD00616,890100616,Lizol Floor Cleaner 500ml,317,0.5,Household,Cleaning,13,113,113.1,P113,Left,41,5
PROD00617,890100617,Dark Fantasy Marie 500g,221,0.5,Snacks,Biscuits,13,113,113.1,P113,Left,78,5
PROD00618,890100618,Tong Garden Almonds 500g,483,0.5,Snacks,Nuts,13,113,113.1,P113,Left,85,5
PROD00619,890100619,Paseo Toilet Roll 500g,469,0.5,Household,Paper,13,113,113.1,P113,Left,25,5
PROD00620,890100620,Maggi Noodles 500g,394,0.5,Grains,Pasta,13,113,113.1,P113,Left,92,5
PROD00621,890100621,Mother Dairy Cheese Slices 500g,373,0.5,Dairy,Cheese,13,113,113.1,P113,Left,96,5
PROD00622,890100622,Fortune Basmati Rice 500g,109,0.5,Grains,Rice,13,113,113.1,P113,Left,18,5
PROD00623,890100623,Go Cheese Slices 500g,76,0.5,Dairy,Cheese,13,113,113.1,P113,Left,84,5
PROD00624,890100624,Nestle Slim Milk 500ml,478,0.5,Dairy,Milk,13,113,113.1,P113,Left,68,5
PROD00625,890100625,Maggi Spaghetti 500g,300,0.5,Grains,Pasta,13,113,113.1,P113,Left,19,5
PROD00626,890100626,Harvest Gold Multigrain 500g,444,0.5,Bakery,Bread,13,113,113.1,P113,Left,35,5
PROD00627,890100627,English Oven Multigrain 500g,496,0.5,Bakery,Bread,13,113,113.1,P113,Left,46,5
PROD00628,890100628,Harpic Detergent 500ml,175,0.5,Household,Cleaning,13,113,113.1,P113,Left,33,5
PROD00629,890100629,Amul Paneer 500g,109,0.5,Dairy,Cheese,13,113,113.1,P113,Left,16,5
PROD00630,890100630,Modern Sourdough 500g,256,0.5,Bakery,Bread,13,113,113.1,P113,Left,34,5
PROD00631,890100631,Himalaya Mouthwash 500g,451,0.5,Personal Care,Oral,13,113,113.1,P113,Left,56,5
PROD00632,890100632,Taj Mahal Green Tea 500g,494,0.5,Beverages,Tea,13,113,113.1,P113,Left,18,5
PROD00633,890100633,Monginis Fruit Cake 500g,107,0.5,Bakery,Cakes,13,113,113.1,P113,Left,20,5
PROD00634,890100634,Britannia Cheese Spread 500g,69,0.5,Dairy,Cheese,13,113,113.1,P113,Left,99,5
PROD00635,890100635,Surf Excel Floor Cleaner 500ml,60,0.5,Household,Cleaning,13,113,113.1,P113,Left,48,5
PROD00636,890100636,Haldiram's Mixed Nuts 500g,146,0.5,Snacks,Nuts,13,113,113.1,P113,Left,85,5
PROD00637,890100637,Too Yumm Cheese Balls 500g,310,0.5,Snacks,Chips,13,113,113.1,P113,Left,23,5
PROD00638,890100638,Ponds Cream 500ml,208,0.5,Personal Care,Skin,13,113,113.1,P113,Left,43,5
PROD00639,890100639,Britannia Sourdough 500g,193,0.5,Bakery,Bread,13,113,113.1,P113,Left,29,5
PROD00640,890100640,Lifebuoy Hand Wash 500g,226,0.5,Personal Care,Soap,13,113,113.1,P113,Left,52,5
PROD00641,890100641,Colgate Toothpaste 500g,110,0.5,Personal Care,Oral,13,113,113.1,P113,Left,58,5
PROD00642,890100642,Britannia Marie 500g,346,0.5,Snacks,Biscuits,13,113,113.1,P113,Left,24,5
PROD00643,890100643,Origami Aluminium Foil 500g,321,0.5,Household,Disposables,13,113,113.1,P113,Left,89,5
PROD00644,890100644,Pillsbury Wheat Atta 500g,484,0.5,Grains,Flour,13,113,113.1,P113,Left,91,5
PROD00645,890100645,Harvest Gold Multigrain 500g,453,0.5,Bakery,Bread,13,113,113.1,P113,Left,26,5
PROD00646,890100646,Harvest Gold Whole Wheat 500g,270,0.5,Bakery,Bread,13,113,113.1,P113,Left,38,5
PROD00647,890100647,Fortune Jasmine Rice 500g,42,0.5,Grains,Rice,13,113,113.1,P113,Left,95,5
PROD00648,890100648,Fortune Basmati Rice 500g,192,0.5,Grains,Rice,13,113,113.1,P113,Left,44,5
PROD00649,890100649,Tetley Masala Chai 500g,233,0.5,Beverages,Tea,13,113,113.1,P113,Left,94,5
PROD00650,890100650,Haldiram's Onion Rings 500g,45,0.5,Snacks,Chips,14,114,114.1,P114,Left,58,5
PROD00651,890100651,Neutrogena Face Wash 500ml,60,0.5,Personal Care,Skin,14,114,114.1,P114,Left,53,5
PROD00652,890100652,Britannia Cream Cracker 500g,98,0.5,Snacks,Biscuits,14,114,114.1,P114,Left,66,5
PROD00653,890100653,Thums Up Orange Soda 500ml,470,0.5,Beverages,Soda,14,114,114.1,P114,Left,32,5
PROD00654,890100654,Coca Cola Lemon Soda 500ml,394,0.5,Beverages,Soda,14,114,114.1,P114,Left,32,5
PROD00655,890100655,Pillsbury Chocolate Muffin 500g,260,0.5,Bakery,Cakes,14,114,114.1,P114,Left,38,5
PROD00656,890100656,Parachute Shampoo 500ml,52,0.5,Personal Care,Hair,14,114,114.1,P114,Left,80,5
PROD00657,890100657,B Natural Orange Juice 500ml,428,0.5,Beverages,Juice,14,114,114.1,P114,Left,15,5
PROD00658,890100658,Barilla Fusilli 500g,108,0.5,Grains,Pasta,14,114,114.1,P114,Left,15,5
PROD00659,890100659,Govardhan Almond Milk 500ml,219,0.5,Dairy,Milk,14,114,114.1,P114,Left,21,5
PROD00660,890100660,Fiama Hand Wash 500g,304,0.5,Personal Care,Soap,14,114,114.1,P114,Left,55,5
PROD00661,890100661,Dove Hand Wash 500g,133,0.5,Personal Care,Soap,14,114,114.1,P114,Left,51,5
PROD00662,890100662,Barilla Macaroni 500g,492,0.5,Grains,Pasta,14,114,114.1,P114,Left,33,5
PROD00663,890100663,Vim Dish Liquid 500ml,126,0.5,Household,Cleaning,14,114,114.1,P114,Left,62,5
PROD00664,890100664,Pillsbury Chocolate Muffin 500g,404,0.5,Bakery,Cakes,14,114,114.1,P114,Left,99,5
PROD00665,890100665,Dark Fantasy Nice 500g,196,0.5,Snacks,Biscuits,14,114,114.1,P114,Left,81,5
PROD00666,890100666,Paper Boat Mango Juice 500ml,116,0.5,Beverages,Juice,14,114,114.1,P114,Left,83,5
PROD00667,890100667,Selpak Kitchen Towel 500g,59,0.5,Household,Paper,14,114,114.1,P114,Left,57,5
PROD00668,890100668,Britannia Cupcake 500g,357,0.5,Bakery,Cakes,14,114,114.1,P114,Left,49,5
PROD00669,890100669,Pantene Shampoo 500ml,432,0.5,Personal Care,Hair,14,114,114.1,P114,Left,16,5
PROD00670,890100670,Milky Mist Plain Curd 500ml,214,0.5,Dairy,Yogurt,14,114,114.1,P114,Left,68,5
PROD00671,890100671,Britannia Fruit Cake 500g,247,0.5,Bakery,Cakes,14,114,114.1,P114,Left,36,5
PROD00672,890100672,Mother Dairy Mozzarella 500g,169,0.5,Dairy,Cheese,14,114,114.1,P114,Left,21,5
PROD00673,890100673,Ezee Garbage Bags 500g,58,0.5,Household,Disposables,14,114,114.1,P114,Left,49,5
PROD00674,890100674,Haldiram's Cheese Balls 500g,294,0.5,Snacks,Chips,14,114,114.1,P114,Left,47,5
PROD00675,890100675,Thums Up Ginger Ale 500ml,272,0.5,Beverages,Soda,14,114,114.1,P114,Left,38,5
PROD00676,890100676,Pringles Banana Chips 500g,180,0.5,Snacks,Chips,14,114,114.1,P114,Left,12,5
PROD00677,890100677,Parachute Hair Serum 500ml,66,0.5,Personal Care,Hair,14,114,114.1,P114,Left,23,5
PROD00678,890100678,Doritos Spicy Chips 500g,357,0.5,Snacks,Chips,14,114,114.1,P114,Left,15,5
PROD00679,890100679,Ezee Paper Plates 500g,167,0.5,Household,Disposables,14,114,114.1,P114,Left,29,5
PROD00680,890100680,Dove Shampoo 500ml,93,0.5,Personal Care,Hair,14,114,114.1,P114,Left,91,5
PROD00681,890100681,Pears Shower Gel 500g,187,0.5,Personal Care,Soap,14,114,114.1,P114,Left,59,5
PROD00682,890100682,Ezee Garbage Bags 500g,348,0.5,Household,Disposables,14,114,114.1,P114,Left,63,5
PROD00683,890100683,Amul Mozzarella 500g,138,0.5,Dairy,Cheese,14,114,114.1,P114,Left,80,5
PROD00684,890100684,Vaseline Sunscreen 500ml,94,0.5,Personal Care,Skin,14,114,114.1,P114,Left,13,5
PROD00685,890100685,Amul Fruit Yogurt 500ml,246,0.5,Dairy,Yogurt,14,114,114.1,P114,Left,63,5
PROD00686,890100686,Nescafe Premix 500g,250,0.5,Beverages,Coffee,14,114,114.1,P114,Left,32,5
PROD00687,890100687,Lux Hand Wash 500g,311,0.5,Personal Care,Soap,14,114,114.1,P114,Left,21,5
PROD00688,890100688,Britannia Mozzarella 500g,68,0.5,Dairy,Cheese,14,114,114.1,P114,Left,15,5
PROD00689,890100689,Origami Paper Cups 500g,377,0.5,Household,Disposables,14,114,114.1,P114,Left,49,5
PROD00690,890100690,Wagh Bakri Earl Grey 500g,212,0.5,Beverages,Tea,14,114,114.1,P114,Left,91,5
PROD00691,890100691,Haldiram's Onion Rings 500g,96,0.5,Snacks,Chips,14,114,114.1,P114,Left,55,5
PROD00692,890100692,Paper Boat Orange Juice 500ml,472,0.5,Beverages,Juice,14,114,114.1,P114,Left,75,5
PROD00693,890100693,Sunrise Instant Coffee 500g,326,0.5,Beverages,Coffee,14,114,114.1,P114,Left,76,5
PROD00694,890100694,Vaseline Cream 500ml,455,0.5,Personal Care,Skin,14,114,114.1,P114,Left,14,5
PROD00695,890100695,Pepsi Ginger Ale 500ml,307,0.5,Beverages,Soda,14,114,114.1,P114,Left,38,5
PROD00696,890100696,Mother Dairy Fruit Yogurt 500ml,279,0.5,Dairy,Yogurt,14,114,114.1,P114,Left,28,5
PROD00697,890100697,Kohinoor Basmati Rice 500g,471,0.5,Grains,Rice,14,114,114.1,P114,Left,40,5
PROD00698,890100698,Milky Mist Plain Curd 500ml,57,0.5,Dairy,Yogurt,14,114,114.1,P114,Left,56,5
PROD00699,890100699,Bambino Noodles 500g,159,0.5,Grains,Pasta,14,114,114.1,P114,Left,84,5
PROD00700,890100700,Monginis Chocolate Muffin 500g,304,0.5,Bakery,Cakes,15,115,115.1,P115,Left,87,5
PROD00701,890100701,Govardhan Soy Milk 500ml,68,0.5,Dairy,Milk,15,115,115.1,P115,Left,29,5
PROD00702,890100702,Haldiram's Banana Chips 500g,136,0.5,Snacks,Chips,15,115,115.1,P115,Left,58,5
PROD00703,890100703,Amul Paneer 500g,400,0.5,Dairy,Cheese,15,115,115.1,P115,Left,79,5
PROD00704,890100704,Bambino Penne 500g,130,0.5,Grains,Pasta,15,115,115.1,P115,Left,61,5
PROD00705,890100705,Nandini Full Cream Milk 500ml,368,0.5,Dairy,Milk,15,115,115.1,P115,Left,40,5
PROD00706,890100706,Pepsodent Toothpaste 500g,326,0.5,Personal Care,Oral,15,115,115.1,P115,Left,22,5
PROD00707,890100707,Red Label Tea Bags 500g,248,0.5,Beverages,Tea,15,115,115.1,P115,Left,82,5
PROD00708,890100708,Mother Dairy Greek Yogurt 500ml,174,0.5,Dairy,Yogurt,15,115,115.1,P115,Left,67,5
PROD00709,890100709,Lipton Tea Bags 500g,92,0.5,Beverages,Tea,15,115,115.1,P115,Left,85,5
PROD00710,890100710,CloseUp Toothbrush 500g,403,0.5,Personal Care,Oral,15,115,115.1,P115,Left,76,5
PROD00711,890100711,Sunfeast Fusilli 500g,175,0.5,Grains,Pasta,15,115,115.1,P115,Left,96,5
PROD00712,890100712,Tetley Green Tea 500g,169,0.5,Beverages,Tea,15,115,115.1,P115,Left,24,5
PROD00713,890100713,Monginis Croissant 500g,218,0.5,Bakery,Cakes,15,115,115.1,P115,Left,41,5
PROD00714,890100714,Selpak Toilet Roll 500g,475,0.5,Household,Paper,15,115,115.1,P115,Left,89,5
PROD00715,890100715,Lipton Black Tea 500g,429,0.5,Beverages,Tea,15,115,115.1,P115,Left,19,5
PROD00716,890100716,Tata Coffee Instant Coffee 500g,325,0.5,Beverages,Coffee,15,115,115.1,P115,Left,46,5
PROD00717,890100717,Tropicana Mango Juice 500ml,260,0.5,Beverages,Juice,15,115,115.1,P115,Left,14,5
PROD00718,890100718,Nivea Moisturizer 500ml,106,0.5,Personal Care,Skin,15,115,115.1,P115,Left,89,5
PROD00719,890100719,Unibic Cookies 500g,108,0.5,Snacks,Biscuits,15,115,115.1,P115,Left,81,5
PROD00720,890100720,Tata Coffee Roasted Beans 500g,480,0.5,Beverages,Coffee,15,115,115.1,P115,Left,93,5
PROD00721,890100721,Parekh Cling Wrap 500g,440,0.5,Household,Disposables,15,115,115.1,P115,Left,29,5
PROD00722,890100722,Lifebuoy Shower Gel 500g,331,0.5,Personal Care,Soap,15,115,115.1,P115,Left,53,5
PROD00723,890100723,Bru Filter Coffee 500g,471,0.5,Beverages,Coffee,15,115,115.1,P115,Left,51,5
PROD00724,890100724,Monginis Croissant 500g,135,0.5,Bakery,Cakes,15,115,115.1,P115,Left,93,5
PROD00725,890100725,Cinthol Bathing Bar 500g,21,0.5,Personal Care,Soap,15,115,115.1,P115,Left,27,5
PROD00726,890100726,Domex Floor Cleaner 500ml,480,0.5,Household,Cleaning,15,115,115.1,P115,Left,34,5
PROD00727,890100727,Maggi Macaroni 500g,245,0.5,Grains,Pasta,15,115,115.1,P115,Left,70,5
PROD00728,890100728,Elite Bun 500g,469,0.5,Bakery,Cakes,15,115,115.1,P115,Left,10,5
PROD00729,890100729,Premier Kitchen Towel 500g,432,0.5,Household,Paper,15,115,115.1,P115,Left,70,5
PROD00730,890100730,Pillsbury Rice Flour 500g,111,0.5,Grains,Flour,15,115,115.1,P115,Left,69,5
PROD00731,890100731,Mother Dairy Lassi 500ml,266,0.5,Dairy,Yogurt,15,115,115.1,P115,Left,42,5
PROD00732,890100732,Dove Conditioner 500ml,328,0.5,Personal Care,Hair,15,115,115.1,P115,Left,43,5
PROD00733,890100733,L'Oreal Hair Oil 500ml,383,0.5,Personal Care,Hair,15,115,115.1,P115,Left,57,5
PROD00734,890100734,Fortune Rice Flour 500g,288,0.5,Grains,Flour,15,115,115.1,P115,Left,83,5
PROD00735,890100735,Harvest Gold White Bread 500g,367,0.5,Bakery,Bread,15,115,115.1,P115,Left,23,5
PROD00736,890100736,Nandini Toned Milk 500ml,97,0.5,Dairy,Milk,15,115,115.1,P115,Left,53,5
PROD00737,890100737,Origami Paper Napkins 500g,80,0.5,Household,Paper,15,115,115.1,P115,Left,86,5
PROD00738,890100738,Haldiram's Pistachios 500g,423,0.5,Snacks,Nuts,15,115,115.1,P115,Left,50,5
